,index,id,time,R1,R2,R3,R4,R5,R6,R7,R8,Temp,Humidity,date,class,dt,Target,time1,Datetime,unix,predicted_values
3868,18276,1,20.140637,12.5616,8.90555,4.74577,6.8263,11.3876,10.5467,3.34178,3.97549,25.5081,55.9582,05/07/15,wine,0.54,2,20:08:26,07/05/15 20:08,1431029306,2
3869,12816,1,18.610491,12.9671,10.3814,10.459,11.6886,12.3812,14.128,7.1853,7.77512,25.756,58.9812,05/07/15,wine,0.54,2,18:36:37,07/05/15 18:36,1431023797,2
3870,17540,1,19.934695,11.2513,7.67852,4.89253,6.74348,12.1644,9.71039,3.13161,3.85844,25.4816,55.8134,05/07/15,wine,0.54,2,19:56:04,07/05/15 19:56,1431028564,2
3871,18669,1,20.250726,12.802,9.04906,8.03527,8.97039,11.0055,13.2363,3.55848,4.23143,25.3273,57.2622,05/07/15,wine,0.54,2,20:15:02,07/05/15 20:15,1431029702,2
3872,15047,1,19.235005,13.1787,10.0458,10.0973,11.3079,12.5068,14.425,7.37895,7.95046,25.7758,56.4129,05/07/15,wine,0.54,2,19:14:06,07/05/15 19:14,1431026046,2
3873,17960,1,20.052225,10.2352,6.39932,4.27331,6.01414,11.9061,9.46045,3.10979,3.82989,25.4578,56.191,05/07/15,wine,0.54,2,20:03:08,07/05/15 20:03,1431028988,2
3874,15020,1,19.227457,13.157,10.0322,10.0856,11.2898,12.5166,14.3867,7.37121,7.94285,25.7811,56.4185,05/07/15,wine,0.54,2,19:13:38,07/05/15 19:13,1431026018,2
3875,21115,1,20.935608,12.9106,10.3694,10.4171,11.6474,13.8957,15.4363,6.09307,6.83675,25.7735,60.0368,05/07/15,wine,0.54,2,20:56:08,07/05/15 20:56,1431032168,2
3876,13451,1,18.788133,13.0999,10.5406,10.6214,11.8663,12.5124,14.2932,7.24762,7.84031,25.6346,58.4564,05/07/15,wine,0.54,2,18:47:17,07/05/15 18:47,1431024437,2
3877,16106,1,19.532062,13.1395,10.1549,10.2055,11.434,12.3673,14.4123,7.55686,8.14931,25.6062,56.9276,05/07/15,wine,0.54,2,19:31:55,07/05/15 19:31,1431027115,2
3878,18834,1,20.296941,13.2495,10.3925,10.2471,11.5058,11.3171,15.7232,4.29101,4.97927,25.703,55.8658,05/07/15,wine,0.54,2,20:17:48,07/05/15 20:17,1431029868,2
3879,18952,1,20.329966,13.2603,10.3954,10.3559,11.6216,11.5413,15.8358,4.57237,5.26839,25.6152,56.4623,05/07/15,wine,0.54,2,20:19:47,07/05/15 20:19,1431029987,2
3880,21198,1,20.958856,12.9495,10.4287,10.4779,11.724,13.9416,15.5166,6.11954,6.85409,25.6928,59.2845,05/07/15,wine,0.54,2,20:57:31,07/05/15 20:57,1431032251,2
3881,20818,1,20.852457,13.2544,10.6181,10.6705,11.9439,13.6487,15.9758,5.9647,6.73938,25.9194,56.7733,05/07/15,wine,0.54,2,20:51:08,07/05/15 20:51,1431031868,2
3882,14700,1,19.137933,13.1984,10.5297,10.5746,11.8391,12.6292,14.3906,7.34794,7.93688,25.9257,56.6761,05/07/15,wine,0.54,2,19:08:16,07/05/15 19:08,1431025696,2
3883,17184,1,19.834383,10.6993,6.98919,4.81206,5.78315,7.88762,8.28411,3.22749,4.0886,25.7069,55.9333,05/07/15,wine,0.54,2,19:50:03,07/05/15 19:50,1431028203,2
3884,19316,1,20.431895,13.2658,10.4506,10.4364,11.7073,12.0768,15.9506,5.06452,5.79028,25.5212,56.9214,05/07/15,wine,0.54,2,20:25:54,07/05/15 20:25,1431030354,2
3885,16709,1,19.701466,11.5016,6.198,4.48831,5.61143,8.57726,8.33846,3.34985,4.2762,25.8045,55.9045,05/07/15,wine,0.54,2,19:42:05,07/05/15 19:42,1431027725,2
3886,14918,1,19.198919,13.1405,10.0757,10.1264,11.3336,12.5522,14.3496,7.35107,7.9326,25.9268,56.4986,05/07/15,wine,0.54,2,19:11:56,07/05/15 19:11,1431025916,2
3887,20186,1,20.675502,13.2862,10.5772,10.5962,11.8768,13.1189,16.0107,5.66881,6.40953,25.559,56.6917,05/07/15,wine,0.54,2,20:40:31,07/05/15 20:40,1431031231,2
3888,20479,1,20.757569,13.1457,10.4918,10.5373,11.7825,13.3404,15.8366,5.79571,6.57645,25.9042,55.8414,05/07/15,wine,0.54,2,20:45:27,07/05/15 20:45,1431031527,2
3889,21473,1,21.073561,13.019,10.4341,10.4707,11.7317,21.8157,12.5402,6.2141,6.97423,25.7737,58.3859,05/07/15,wine,0.54,2,21:04:24,07/05/15 21:04,1431032664,2
3890,13114,1,18.693856,13.0335,10.4498,10.5256,11.7651,12.4222,14.2274,7.21405,7.79359,25.6481,58.7103,05/07/15,wine,0.54,2,18:41:37,07/05/15 18:41,1431024097,2
3891,13182,1,18.712877,13.0428,10.4551,10.5358,11.7761,12.4297,14.231,7.21614,7.79543,25.6475,58.7806,05/07/15,wine,0.54,2,18:42:46,07/05/15 18:42,1431024166,2
3892,19162,1,20.388761,13.3245,10.5442,10.5363,11.8129,11.8906,16.0169,4.9066,5.61426,25.3756,56.8389,05/07/15,wine,0.54,2,20:23:19,07/05/15 20:23,1431030199,2
3893,13737,1,18.8681,13.0145,10.4801,10.5487,11.7911,12.5267,14.1983,7.25741,7.87323,25.7131,58.414,05/07/15,wine,0.54,2,18:52:05,07/05/15 18:52,1431024725,2
3894,21711,1,21.140176,13.0528,10.4691,10.5081,11.7718,21.9609,12.8323,6.22391,6.98542,25.7785,58.3743,05/07/15,wine,0.54,2,21:08:24,07/05/15 21:08,1431032904,2
3895,20971,1,20.895285,12.9906,10.4186,10.4674,11.7071,13.7608,15.5517,6.02036,6.77856,25.9308,59.4762,05/07/15,wine,0.54,2,20:53:43,07/05/15 20:53,1431032023,2
3896,19715,1,20.543651,13.3091,10.6172,10.6259,11.9192,12.5885,16.0425,5.39096,6.14179,25.6526,56.697,05/07/15,wine,0.54,2,20:32:37,07/05/15 20:32,1431030757,2
3897,17482,1,19.918468,10.9845,7.43565,5.61436,6.79924,12.1437,9.43688,3.13304,3.81021,25.5194,55.9167,05/07/15,wine,0.54,2,19:55:06,07/05/15 19:55,1431028506,2
3898,15030,1,19.230253,13.159,10.0331,10.087,11.29,12.5168,14.3899,7.37272,7.94387,25.7804,56.4266,05/07/15,wine,0.54,2,19:13:48,07/05/15 19:13,1431026028,2
3899,14915,1,19.198085,13.1344,10.0808,10.1307,11.3392,12.5523,14.342,7.34889,7.93194,25.9137,56.5154,05/07/15,wine,0.54,2,19:11:53,07/05/15 19:11,1431025913,2
3900,13089,1,18.686862,13.0187,10.4309,10.5106,11.7467,12.4096,14.2006,7.20715,7.79115,25.6539,58.7631,05/07/15,wine,0.54,2,18:41:12,07/05/15 18:41,1431024072,2
3901,15132,1,19.258772,13.2219,10.0722,10.1306,11.3415,12.4887,14.4763,7.39097,7.95897,25.7501,56.3101,05/07/15,wine,0.54,2,19:15:31,07/05/15 19:15,1431026131,2
3902,18798,1,20.286874,13.1767,10.18,9.96469,11.2041,11.2415,15.4959,4.17065,4.85532,25.6637,56.3256,05/07/15,wine,0.54,2,20:17:12,07/05/15 20:17,1431029832,2
3903,19405,1,20.456814,13.2638,10.4309,10.4042,11.6837,12.2053,15.9425,5.15414,5.88816,25.6085,57.1844,05/07/15,wine,0.54,2,20:27:24,07/05/15 20:27,1431030444,2
3904,15711,1,19.420577,13.2883,10.1465,10.1792,11.416,12.4559,14.5577,7.51291,8.10546,25.4719,57.1138,05/07/15,wine,0.54,2,19:25:14,07/05/15 19:25,1431026714,2
3905,19267,1,20.418173,13.2647,10.4646,10.4438,11.7187,12.0174,15.9514,5.01443,5.73777,25.5434,57.0455,05/07/15,wine,0.54,2,20:25:05,07/05/15 20:25,1431030305,2
3906,15836,1,19.456498,13.1228,10.101,10.1578,11.3792,12.3566,14.3929,7.54526,8.13613,25.64,56.8821,05/07/15,wine,0.54,2,19:27:23,07/05/15 19:27,1431026843,2
3907,18914,1,20.319336,13.2865,10.4491,10.3781,11.6601,11.4734,15.8554,4.49591,5.19037,25.6498,56.1575,05/07/15,wine,0.54,2,20:19:09,07/05/15 20:19,1431029949,2
3908,17950,1,20.049427,10.4118,6.21768,3.84677,5.86533,11.9502,9.66003,3.15599,3.87997,25.4638,56.1027,05/07/15,wine,0.54,2,20:02:57,07/05/15 20:02,1431028977,2
3909,18613,1,20.235048,12.3767,8.40516,4.8613,6.2512,10.8761,10.2929,3.18747,3.94031,25.3462,56.3479,05/07/15,wine,0.54,2,20:14:06,07/05/15 20:14,1431029646,2
3910,19118,1,20.376454,13.3055,10.5074,10.4891,11.7678,11.8164,15.9853,4.84264,5.54563,25.4471,56.8988,05/07/15,wine,0.54,2,20:22:35,07/05/15 20:22,1431030155,2
3911,19925,1,20.602455,13.218,10.3402,10.3778,11.6372,12.8817,15.8696,5.53097,6.26851,25.5596,57.0455,05/07/15,wine,0.54,2,20:36:08,07/05/15 20:36,1431030968,2
3912,16073,1,19.522823,13.1387,10.1466,10.2026,11.4313,12.3666,14.4121,7.55483,8.14369,25.6379,56.8861,05/07/15,wine,0.54,2,19:31:22,07/05/15 19:31,1431027082,2
3913,14431,1,19.06273,13.2347,10.5834,10.6268,11.8968,12.6415,14.4459,7.35307,7.92683,25.9198,56.9345,05/07/15,wine,0.54,2,19:03:45,07/05/15 19:03,1431025425,2
3914,19701,1,20.539728,13.2985,10.6008,10.6058,11.8999,12.5752,16.0266,5.38386,6.13458,25.6355,56.55,05/07/15,wine,0.54,2,20:32:23,07/05/15 20:32,1431030743,2
3915,15728,1,19.425342,13.2946,10.162,10.1984,11.4345,12.4598,14.5627,7.51642,8.10905,25.466,57.0927,05/07/15,wine,0.54,2,19:25:31,07/05/15 19:25,1431026731,2
3916,15703,1,19.41834,13.2819,10.1281,10.158,11.3942,12.4518,14.5504,7.50912,8.10166,25.462,57.1069,05/07/15,wine,0.54,2,19:25:06,07/05/15 19:25,1431026706,2
3917,21638,1,21.119739,13.0428,10.4597,10.4971,11.7581,21.9228,12.7652,6.22106,6.9827,25.7704,58.3643,05/07/15,wine,0.54,2,21:07:11,07/05/15 21:07,1431032831,2
3918,21686,1,21.133182,13.0498,10.4682,10.5051,11.7676,21.9489,12.8123,6.22282,6.98456,25.7766,58.3207,05/07/15,wine,0.54,2,21:07:59,07/05/15 21:07,1431032879,2
3919,21288,1,20.984052,13.0183,10.4663,10.5044,11.765,13.9705,15.6392,6.13979,6.88914,25.7426,58.6142,05/07/15,wine,0.54,2,20:59:02,07/05/15 20:59,1431032342,2
3920,15528,1,19.369429,13.2966,10.0112,10.0025,11.2244,12.4871,14.5423,7.48099,8.06876,25.3968,57.429,05/07/15,wine,0.54,2,19:22:09,07/05/15 19:22,1431026529,2
3921,14009,1,18.944121,12.9687,10.3846,10.4624,11.6919,12.522,14.1186,7.26509,7.86122,26.0418,57.7875,05/07/15,wine,0.54,2,18:56:38,07/05/15 18:56,1431024998,2
4459,26895,2,20.437701,10.0198,6.24518,4.04873,6.54576,13.8716,9.03431,3.0502,3.63383,26.0094,55.7463,06/07/15,wine,0.66,2,20:26:15,07/06/15 20:26,1433708775,2
4460,23129,2,19.381698,13.207,10.7763,10.8428,12.1457,13.3862,13.7059,7.04741,7.61367,25.9757,55.7937,06/07/15,wine,0.66,2,19:22:54,07/06/15 19:22,1433704974,2
4461,30869,2,21.550059,13.1879,10.6868,10.7737,12.0366,15.057,13.1295,5.91633,6.52503,25.9686,57.2056,06/07/15,wine,0.66,2,21:33:00,07/06/15 21:33,1433712780,2
4462,25235,2,19.97196,13.2235,10.8025,10.8505,12.1416,13.4526,13.7586,7.24019,7.80843,25.9688,55.6801,06/07/15,wine,0.66,2,19:58:19,07/06/15 19:58,1433707099,2
4463,30548,2,21.460317,13.1637,10.6702,10.7552,12.01,15.0023,12.454,5.89504,6.50398,26.078,56.8038,06/07/15,wine,0.66,2,21:27:37,07/06/15 21:27,1433712457,2
4464,25795,2,20.12853,10.5021,5.77271,3.60879,4.2992,12.3296,6.04278,4.3061,4.95647,26.2222,55.5234,06/07/15,wine,0.66,2,20:07:42,07/06/15 20:07,1433707662,2
4465,30356,2,21.405991,13.0149,10.6084,10.6726,11.9349,14.582,18.7886,5.7202,6.33483,26.1292,56.2022,06/07/15,wine,0.66,2,21:24:21,07/06/15 21:24,1433712261,2
4466,23493,2,19.483483,13.1919,10.7493,10.774,12.0662,13.3963,13.7144,7.09491,7.65717,25.9929,56.0514,06/07/15,wine,0.66,2,19:29:00,07/06/15 19:29,1433705340,2
4467,26936,2,20.449178,9.99616,5.899,3.45319,5.49475,13.9002,8.63919,3.01787,3.6182,25.9693,55.6678,06/07/15,wine,0.66,2,20:26:57,07/06/15 20:26,1433708817,2
4468,25437,2,20.02845,13.1435,10.7526,10.8096,12.0965,13.4063,13.6692,7.22885,7.80179,26.2242,55.0873,06/07/15,wine,0.66,2,20:01:42,07/06/15 20:01,1433707302,2
4469,30933,2,21.56795,13.1932,10.6811,10.7429,12.0109,15.1013,13.3511,5.93724,6.55317,26.0075,56.9772,06/07/15,wine,0.66,2,21:34:04,07/06/15 21:34,1433712844,2
4470,24721,2,19.828232,13.2267,10.8028,10.8551,12.1525,13.4324,13.7385,7.21727,7.79955,25.8724,56.2334,06/07/15,wine,0.66,2,19:49:41,07/06/15 19:49,1433706581,2
4471,27846,2,20.703689,11.4317,6.9556,5.47444,6.51295,12.627,8.59979,3.0406,3.50622,25.98,55.8798,06/07/15,wine,0.66,2,20:42:13,07/06/15 20:42,1433709733,2
4472,24290,2,19.707157,13.1482,10.7433,10.797,12.0922,13.3772,13.6659,7.14326,7.73594,26.1175,56.0461,06/07/15,wine,0.66,2,19:42:25,07/06/15 19:42,1433706145,2
4473,24406,2,19.739578,13.074,10.6781,10.726,12.0204,13.3444,13.5913,7.14073,7.72141,26.0969,55.6997,06/07/15,wine,0.66,2,19:44:22,07/06/15 19:44,1433706262,2
4474,22345,2,19.162454,13.1863,10.792,10.8488,12.1322,13.3262,13.7336,6.97063,7.52994,26.1545,55.3096,06/07/15,wine,0.66,2,19:09:44,07/06/15 19:09,1433704184,2
4475,28655,2,20.930474,13.0345,10.4308,10.4696,11.711,13.0141,19.1223,4.64521,5.19403,26.0925,56.2792,06/07/15,wine,0.66,2,20:55:49,07/06/15 20:55,1433710549,2
4476,25459,2,20.034599,13.1501,10.7594,10.8215,12.1114,13.4157,13.6754,7.23108,7.80307,26.2423,55.1721,06/07/15,wine,0.66,2,20:02:04,07/06/15 20:02,1433707324,2
4477,31041,2,21.598137,13.2215,10.6923,10.7616,12.0283,15.1982,13.49,5.97188,6.58574,25.9577,56.518,06/07/15,wine,0.66,2,21:35:53,07/06/15 21:35,1433712953,2
4478,23861,2,19.587076,13.159,10.7807,10.8519,12.1411,13.3818,13.6931,7.13756,7.70877,25.9724,55.5446,06/07/15,wine,0.66,2,19:35:13,07/06/15 19:35,1433705713,2
4479,25412,2,20.021449,13.1414,10.7467,10.8004,12.0871,13.4018,13.6641,7.22754,7.80137,26.1942,55.0291,06/07/15,wine,0.66,2,20:01:17,07/06/15 20:01,1433707277,2
4480,28517,2,20.891895,12.9986,10.3805,10.4273,11.6814,12.931,19.5635,4.52523,5.04513,25.9262,56.3092,06/07/15,wine,0.66,2,20:53:30,07/06/15 20:53,1433710410,2
4481,22125,2,19.100845,13.1776,10.7764,10.857,12.1376,13.3197,13.7105,6.94764,7.50246,26.1364,55.6985,06/07/15,wine,0.66,2,19:06:03,07/06/15 19:06,1433703963,2
4482,23561,2,19.502489,13.2013,10.7819,10.8246,12.1132,13.3938,13.7467,7.0989,7.65806,25.9145,55.7356,06/07/15,wine,0.66,2,19:30:08,07/06/15 19:30,1433705408,2
4483,22884,2,19.313229,13.2225,10.8719,10.9496,12.2313,13.324,13.7746,6.99537,7.56549,26.0794,54.8198,06/07/15,wine,0.66,2,19:18:47,07/06/15 19:18,1433704727,2
4484,24064,2,19.643903,13.1717,10.7658,10.8411,12.1304,13.3953,13.6859,7.14466,7.71839,25.9696,55.7388,06/07/15,wine,0.66,2,19:38:38,07/06/15 19:38,1433705918,2
4485,25615,2,20.078254,13.132,10.7475,10.7987,12.0872,13.4241,13.6643,7.2492,7.83303,25.9941,55.9785,06/07/15,wine,0.66,2,20:04:41,07/06/15 20:04,1433707481,2
4486,26582,2,20.349449,10.1725,5.11439,4.72685,5.43376,7.93299,8.06215,3.17904,3.92351,26.1778,55.2078,06/07/15,wine,0.66,2,20:20:58,07/06/15 20:20,1433708458,2
4487,22082,2,19.088818,13.2048,10.8032,10.8698,12.1549,13.2936,13.7514,6.93254,7.49993,26.3135,54.9371,06/07/15,wine,0.66,2,19:05:19,07/06/15 19:05,1433703919,2
4488,21770,2,19.001574,13.1982,10.8251,10.884,12.1806,13.2591,13.7264,6.91989,7.47257,26.2561,55.4881,06/07/15,wine,0.66,2,19:00:05,07/06/15 19:00,1433703605,2
4489,30627,2,21.482394,13.159,10.6722,10.7587,12.0171,15.0171,12.6816,5.90026,6.50644,26.0189,56.8896,06/07/15,wine,0.66,2,21:28:56,07/06/15 21:28,1433712536,2
4490,25472,2,20.038238,13.146,10.759,10.8227,12.1133,13.4154,13.6758,7.23157,7.80404,26.2406,55.1697,06/07/15,wine,0.66,2,20:02:17,07/06/15 20:02,1433707337,2
4491,28755,2,20.958423,12.9481,10.3308,10.3607,11.5978,13.0737,18.8337,4.73297,5.29794,26.3476,56.4877,06/07/15,wine,0.66,2,20:57:30,07/06/15 20:57,1433710650,2
4492,24564,2,19.784276,13.1974,10.7778,10.8431,12.1353,13.4001,13.7218,7.18573,7.75038,25.8203,56.0888,06/07/15,wine,0.66,2,19:47:03,07/06/15 19:47,1433706423,2
4493,25609,2,20.076578,13.1328,10.7481,10.7991,12.0885,13.4237,13.6655,7.24903,7.83239,25.9958,56.0214,06/07/15,wine,0.66,2,20:04:35,07/06/15 20:04,1433707475,2
4494,30818,2,21.53578,13.1863,10.6843,10.7738,12.0336,15.0524,13.0686,5.91414,6.52085,25.9424,57.1579,06/07/15,wine,0.66,2,21:32:08,07/06/15 21:32,1433712728,2
4495,23279,2,19.423661,13.2266,10.6796,10.7031,11.978,13.4121,13.7359,7.08356,7.62516,25.8709,55.8047,06/07/15,wine,0.66,2,19:25:25,07/06/15 19:25,1433705125,2
4496,30873,2,21.551181,13.1838,10.6844,10.7686,12.0326,15.0597,13.1502,5.91769,6.52616,25.9752,57.1589,06/07/15,wine,0.66,2,21:33:04,07/06/15 21:33,1433712784,2
4497,26966,2,20.457575,10.0148,5.87593,3.59787,5.0063,13.9001,8.27728,2.97413,3.5829,25.9929,55.9543,06/07/15,wine,0.66,2,20:27:27,07/06/15 20:27,1433708847,2
4498,24883,2,19.873519,13.2066,10.7974,10.8448,12.1401,13.4212,13.718,7.21308,7.79745,25.9335,55.9389,06/07/15,wine,0.66,2,19:52:24,07/06/15 19:52,1433706744,2
4499,30643,2,21.486867,13.1638,10.6734,10.7599,12.0205,15.019,12.7257,5.90284,6.50734,26.0118,57.0042,06/07/15,wine,0.66,2,21:29:12,07/06/15 21:29,1433712552,2
4500,29700,2,21.222566,13.0874,10.5628,10.6453,11.896,14.1006,18.9389,5.44407,6.03221,25.97,57.1855,06/07/15,wine,0.66,2,21:13:21,07/06/15 21:13,1433711601,2
4501,27077,2,20.488641,10.1613,6.27229,4.29636,5.32367,13.8996,7.95525,2.86171,3.46678,26.0826,55.7127,06/07/15,wine,0.66,2,20:29:19,07/06/15 20:29,1433708959,2
4502,21893,2,19.035972,13.1927,10.8219,10.8965,12.1816,13.2765,13.7193,6.92781,7.47797,26.2356,55.3949,06/07/15,wine,0.66,2,19:02:09,07/06/15 19:02,1433703729,2
4503,30550,2,21.460873,13.1641,10.6713,10.756,12.0107,15.0027,12.4601,5.89518,6.50417,26.0747,56.802,06/07/15,wine,0.66,2,21:27:39,07/06/15 21:27,1433712459,2
4504,27351,2,20.565268,9.07967,4.21773,2.97095,5.12483,13.7173,8.01958,2.76399,3.40137,26.2012,55.1252,06/07/15,wine,0.66,2,20:33:54,07/06/15 20:33,1433709234,2
4505,24019,2,19.631305,13.1702,10.7703,10.8445,12.1311,13.3959,13.6864,7.14426,7.71758,25.9549,55.6688,06/07/15,wine,0.66,2,19:37:52,07/06/15 19:37,1433705872,2
4506,28533,2,20.896369,13.0001,10.3861,10.4308,11.686,12.9355,19.5436,4.52945,5.04928,25.9002,56.2726,06/07/15,wine,0.66,2,20:53:46,07/06/15 20:53,1433710426,2
4507,27986,2,20.742833,11.7226,8.0955,4.33067,6.09171,12.4572,8.64363,2.98545,3.50305,26.0346,56.2861,06/07/15,wine,0.66,2,20:44:34,07/06/15 20:44,1433709874,2
4508,22671,2,19.253715,13.123,10.7471,10.7988,12.0899,13.3195,13.6491,6.99543,7.56007,26.1988,55.174,06/07/15,wine,0.66,2,19:15:13,07/06/15 19:15,1433704513,2
4509,24779,2,19.844456,13.2183,10.802,10.8551,12.1501,13.4293,13.7244,7.21727,7.79928,25.8986,56.0777,06/07/15,wine,0.66,2,19:50:40,07/06/15 19:50,1433706640,2
4510,27730,2,20.671254,10.1466,5.83265,3.67626,5.78256,12.7975,8.51687,2.89059,3.39569,26.0798,56.7579,06/07/15,wine,0.66,2,20:40:16,07/06/15 20:40,1433709616,2
4511,26750,2,20.397086,10.4516,5.76262,3.86053,5.76237,7.74709,7.89452,3.1446,3.78212,26.1201,55.4665,06/07/15,wine,0.66,2,20:23:49,07/06/15 20:23,1433708629,2
4512,27561,2,20.624007,9.20143,4.65342,3.08168,4.79535,13.1612,7.86014,2.89375,3.43064,26.0122,55.8586,06/07/15,wine,0.66,2,20:37:26,07/06/15 20:37,1433709446,2
4513,25724,2,20.108712,13.0319,10.2614,9.9141,11.1758,13.3897,13.0452,7.19534,7.80288,26.0671,55.7765,06/07/15,wine,0.66,2,20:06:31,07/06/15 20:06,1433707591,2
4514,30557,2,21.462819,13.1628,10.6707,10.755,12.0099,15.0029,12.4803,5.8961,6.50463,26.0655,56.7945,06/07/15,wine,0.66,2,21:27:46,07/06/15 21:27,1433712466,2
4515,24729,2,19.830469,13.2262,10.8027,10.8553,12.1523,13.4325,13.7356,7.21758,7.8,25.8744,56.2328,06/07/15,wine,0.66,2,19:49:49,07/06/15 19:49,1433706589,2
4516,26426,2,20.305807,10.1305,5.35729,4.39717,5.68698,8.29312,7.22929,3.07202,3.75376,26.2246,55.3638,06/07/15,wine,0.66,2,20:18:20,07/06/15 20:18,1433708300,2
4517,27474,2,20.599681,9.93529,4.96575,3.33583,5.49463,13.4191,8.28851,2.89072,3.47613,26.1842,55.2014,06/07/15,wine,0.66,2,20:35:58,07/06/15 20:35,1433709358,2
4518,28325,2,20.838247,12.9819,10.3582,10.3981,11.6471,12.8891,19.8713,4.48227,4.99919,26.0622,56.0624,06/07/15,wine,0.66,2,20:50:17,07/06/15 20:50,1433710217,2
4519,30558,2,21.463107,13.1628,10.6712,10.7554,12.0108,15.0029,12.4834,5.89612,6.50454,26.064,56.7914,06/07/15,wine,0.66,2,21:27:47,07/06/15 21:27,1433712467,2
4520,30582,2,21.469813,13.16,10.6726,10.7569,12.01,15.0079,12.5525,5.89735,6.50528,26.034,56.7917,06/07/15,wine,0.66,2,21:28:11,07/06/15 21:28,1433712491,2
4521,22902,2,19.318258,13.2266,10.873,10.9551,12.2396,13.3279,13.7843,6.99924,7.56769,26.1079,54.7446,06/07/15,wine,0.66,2,19:19:05,07/06/15 19:19,1433704745,2
4522,30628,2,21.48268,13.1588,10.6716,10.7589,12.0169,15.0168,12.6848,5.90044,6.50665,26.018,56.8983,06/07/15,wine,0.66,2,21:28:57,07/06/15 21:28,1433712537,2
4523,29823,2,21.256948,13.0794,10.5515,10.62,11.8777,14.1953,18.897,5.49997,6.10084,25.9059,56.9529,06/07/15,wine,0.66,2,21:15:25,07/06/15 21:15,1433711725,2
4524,27805,2,20.692217,11.3582,7.26735,5.31177,6.6718,12.6824,8.86807,3.10325,3.55742,25.9831,56.5018,06/07/15,wine,0.66,2,20:41:31,07/06/15 20:41,1433709691,2
4525,28639,2,20.926004,13.0467,10.4287,10.4676,11.7103,12.9949,19.2236,4.61706,5.14799,25.9786,56.4301,06/07/15,wine,0.66,2,20:55:33,07/06/15 20:55,1433710533,2
4526,27359,2,20.567511,8.97839,4.16948,2.86712,5.0525,13.7085,7.97971,2.76205,3.40035,26.1849,55.2086,06/07/15,wine,0.66,2,20:34:03,07/06/15 20:34,1433709243,2
4527,22866,2,19.308208,13.2162,10.8691,10.9461,12.2269,13.3203,13.7676,6.99223,7.56434,26.0852,54.8121,06/07/15,wine,0.66,2,19:18:29,07/06/15 19:18,1433704709,2
4528,23840,2,19.581188,13.1588,10.7799,10.8511,12.14,13.3821,13.6908,7.13507,7.70753,25.9802,55.5455,06/07/15,wine,0.66,2,19:34:52,07/06/15 19:34,1433705692,2
4529,25891,2,20.156018,8.83438,4.34316,3.38238,4.37531,9.71531,6.31208,3.37849,3.96534,26.2732,55.4414,06/07/15,wine,0.66,2,20:09:21,07/06/15 20:09,1433707761,2
4530,29718,2,21.227589,13.0881,10.5649,10.6467,11.8962,14.1076,18.9326,5.44669,6.03485,25.9661,57.0868,06/07/15,wine,0.66,2,21:13:39,07/06/15 21:13,1433711619,2
4531,23138,2,19.384219,13.2112,10.7828,10.85,12.1493,13.3955,13.7162,7.05388,7.61463,25.9562,55.8698,06/07/15,wine,0.66,2,19:23:03,07/06/15 19:23,1433704983,2
4532,30319,2,21.395647,13.0083,10.5886,10.649,11.9149,14.5798,18.7673,5.71366,6.3189,26.0564,56.6627,06/07/15,wine,0.66,2,21:23:44,07/06/15 21:23,1433712224,2
4533,25126,2,19.941471,13.2052,10.7954,10.846,12.1411,13.4476,13.7291,7.22869,7.79971,25.8871,55.9508,06/07/15,wine,0.66,2,19:56:29,07/06/15 19:56,1433706989,2
4534,23579,2,19.507529,13.2074,10.7827,10.8279,12.118,13.3962,13.7537,7.10073,7.65802,25.9066,55.8518,06/07/15,wine,0.66,2,19:30:27,07/06/15 19:30,1433705427,2
4535,26856,2,20.426787,9.95036,6.12804,3.83891,6.36036,13.7078,8.95359,3.0435,3.62145,26.0219,55.4763,06/07/15,wine,0.66,2,20:25:36,07/06/15 20:25,1433708736,2
360,39234,3,7.844848,13.1817,11.0313,11.0916,12.4214,14.7396,14.4809,7.93943,12.8666,25.1886,56.7956,09/07/15,banana,0.72,1,7:50:41,07/09/15 7:50,1441612241,1
361,32221,3,5.768234,10.7881,7.18167,7.30438,8.18003,10.4704,11.2858,4.76944,4.64597,26.3561,72.8611,09/07/15,banana,0.72,1,5:46:05,07/09/15 5:46,1441604765,1
362,34145,3,6.307645,12.8767,10.5659,10.6588,11.9178,59.0913,14.2394,11.8583,9.02601,25.5695,58.9496,09/07/15,banana,0.72,1,6:18:27,07/09/15 6:18,1441606707,1
363,37572,3,7.304572,12.9437,10.6656,10.3985,11.597,13.4695,13.9481,6.47305,3.3902,25.5038,58.1795,09/07/15,banana,0.72,1,7:18:16,07/09/15 7:18,1441610296,1
364,35225,3,6.647358,13.0669,10.8318,10.6051,11.7441,12.1092,14.2389,5.39815,13.1247,25.2776,56.7712,09/07/15,banana,0.72,1,6:38:50,07/09/15 6:38,1441607930,1
365,36298,3,6.947732,13.0927,10.9753,10.7881,11.9377,12.371,14.354,5.44394,11.7884,25.2588,56.4226,09/07/15,banana,0.72,1,6:56:51,07/09/15 6:56,1441609011,1
366,39951,3,8.046227,13.1907,10.9527,11.0347,12.3728,14.7863,14.3309,8.06057,8.84557,25.2837,56.9707,09/07/15,banana,0.72,1,8:02:46,07/09/15 8:02,1441612966,1
